2025,6,14,오전,1:45,홍길동,파이썬 배운 것을 응응하는 기회로 활용할 것입니다.
2025,6,14,오전,1:45,홍길동,개인정보는 적지마세여
2025,6,14,오전,1:47,홍길동,인사말로 3자리 숫자 10 개 정도 입력해주세요 
2025,6,14,오전,1:48,김을동,여기다 말씀이신가요?
2025,6,14,오전,1:48,홍길동,예
2025,6,14,오전,1:48,김을동,인사말로 3자리 숫자 10개정도 입력하시라는 말씀이
2025,6,17,오전,1:48,김을동,386
2025,6,17,오전,1:48,김을동,299
2025,6,17,오전,1:48,김을동,608
2025,6,14,오전,1:48,김을동,이런식으로 10개를 입력하라는 말씀이신가요?
2025,6,14,오전,1:48,홍길동,0은 사용하지 마세요
2025,6,14,오전,1:49,김을동,네 교수님. 일단 말씀대로 해보겠습니다!
2025,6,14,오전,1:49,김을동,324, 543, 654, 342, 134, 654, 765, 785, 345, 654
2025,6,14,오전,1:49,홍길동,하나씩 적어주세요 
2025,6,17,오전,1:50,김을동,389
2025,6,17,오전,1:50,김을동,188
2025,6,17,오전,1:50,김을동,608
2025,6,17,오전,1:50,김을동,719
2025,6,17,오전,1:50,김을동,830
2025,6,17,오전,1:50,김을동,722
2025,6,17,오전,1:50,김을동,430
2025,6,17,오전,1:50,김을동,941
2025,6,17,오전,1:50,김을동,1052
2025,6,17,오전,1:50,김을동,410
2025,6,14,오전,2:54,홍길동,오늘 수업 전까지 올려주세요
2025,6,14,오전,2:56,김을동,17시~17시30분까지는 보통 일과셔서요.
2025,6,14,오전,3:03,홍길동,수업 전에는 가능하겠지요..
2025,6,14,오전,4:31,최성을,교수님 숫자를 적으라는게 뭘 하는건지 설명 좀 부탁드립니다~
2025,6,14,오전,4:45,홍길동,앞 사람이 한 것을 보세요
2025,6,14,오전,4:47,최성을,교수님~
2025,6,14,오전,4:52,홍길동,기말고사에 활용한다고 앞에서 이야기햇어요
2025,6,14,오전,4:56,최성을,파이썬 배운것을 응용하는 기회로 활용
2025,6,14,오전,4:57,최성을,일단 숫자는 적겠습니다~
2025,6,17,오전,4:57,최성을,386
2025,6,17,오전,4:57,최성을,1016
2025,6,17,오전,4:57,최성을,830
2025,6,17,오전,4:57,최성을,552
2025,6,17,오전,4:57,최성을,1021
2025,6,17,오전,4:57,최성을,380
2025,6,17,오전,4:57,최성을,829
2025,6,17,오전,4:57,최성을,889
2025,6,17,오전,4:57,최성을,718
2025,6,17,오전,4:57,최성을,722
2025,6,17,오전,4:58,이성계,217
2025,6,17,오전,4:58,이성계,299
2025,6,17,오전,4:58,이성계,332
2025,6,17,오전,4:58,이성계,297
2025,6,17,오전,4:58,이성계,218
2025,6,17,오전,4:58,이성계,293
2025,6,17,오전,4:58,이성계,1022
2025,6,17,오전,4:58,이성계,1064
2025,6,17,오전,4:58,이성계,551
2025,6,17,오전,4:58,이성계,176
2025,6,14,오전,5:00,김을동,교수님저도사실 시키셔서
2025,6,14,오전,5:04,홍길동,여기 단톡방의 대화 내용은 모두 기말고사에 활용.
2025,6,27,오전,2:51,홍길동,316
